querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_06S_Oscillatoriales_46_2585.fa,2037399,289954,0.31153238,0.33767602,0.85768425,6539927,6033591,0.3376760207975648,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_07D_Oscillatoriales_45_11.fa,3143564,349464,0.6120927,0.52101046,0.8888319,5135765,6033591,0.6120926483201626,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_07D_Oscillatoriales_46_1245.fa,2308438,324677,0.33397013,0.38259768,0.85935205,6912109,6033591,0.38259769347972045,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_07U_Oscillatoriales_46_236.fa,2530446,353598,0.34671935,0.41939303,0.8602626,7298254,6033591,0.41939302813200297,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_08D_Oscillatoriales_45_74.fa,3706787,411028,0.5950769,0.61435837,0.88911474,6229089,6033591,0.6143583481213758,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_08D_Oscillatoriales_46_1646.fa,2207596,313337,0.319034,0.36588427,0.8580642,6919626,6033591,0.365884263616808,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_08U_Oscillatoriales_46_180.fa,2543219,355578,0.34980565,0.42151,0.86018586,7270377,6033591,0.42151000954489626,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_09S_Oscillatoriales_45_247.fa,2635521,355259,0.36101732,0.43680802,0.8652035,7300262,6033591,0.43680803024268633,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_10S_Oscillatoriales_46_199.fa,2170229,295878,0.37179732,0.3596911,0.8636651,5837129,6033591,0.37179733392906,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_11S_Oscillatoriales_45_847.fa,2572211,347270,0.36587942,0.4263151,0.86499166,7030215,6033591,0.42631510820007523,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_12D_Oscillatoriales_45_607.fa,2594618,349865,0.36593178,0.43002883,0.8651574,7090442,6033591,0.43002881700135126,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_12U_Oscillatoriales_45_315.fa,2673389,358893,0.3583057,0.44308424,0.86575353,7461196,6033591,0.44308422629243516,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_13D_Oscillatoriales_45_19.fa,3670927,406683,0.6212179,0.60841495,0.8892152,5909242,6033591,0.6212179159357495,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_13U_Oscillatoriales_45_97.fa,3524978,396939,0.63531935,0.58422554,0.88739246,5548356,6033591,0.6353193630689884,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2015_14S_Oscillatoriales_45_132.fa,3539281,396969,0.62593687,0.58659613,0.8878391,5654374,6033591,0.625936841107433,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,2678745,360638,0.3551951,0.44397193,0.8653705,7541616,6033591,0.4439719231880318,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,2681621,358804,0.35716978,0.4444486,0.86619884,7507973,6033591,0.44444858791389735,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,2370810,324381,0.36268803,0.39293516,0.8631771,6536775,6033591,0.39293515254845746,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,2332024,319045,0.36237133,0.3865068,0.86318964,6435454,6033591,0.3865068083003969,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,2641334,355149,0.342825,0.43777147,0.8655418,7704613,6033591,0.4377714697598826,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,2525006,342276,0.368039,0.41849142,0.86444545,6860702,6033591,0.4184914091790444,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,2569333,345432,0.3545611,0.4258381,0.86555576,7246517,6033591,0.4258381119966534,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,2655700,356913,0.35126713,0.44015247,0.86560494,7560343,6033591,0.4401524730463169,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,2667995,358161,0.36884576,0.44219023,0.8657565,7233362,6033591,0.44219023132327,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,2559542,357345,0.33875257,0.42421538,0.86038715,7555786,6033591,0.42421536362010615,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,2559581,357563,0.3356936,0.4242218,0.8603041,7624754,6033591,0.42422182743245274,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,2556680,357122,0.33625904,0.423741,0.86031806,7603305,6033591,0.42374101923713425,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,2658924,358441,0.3509764,0.44068682,0.8651932,7575791,6033591,0.44068681486696726,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,2663847,359104,0.35111985,0.44150275,0.8651935,7586717,6033591,0.44150274687163915,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,2636329,354389,0.3447404,0.43694195,0.86557484,7647288,6033591,0.4369419471754052,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,2670281,358689,0.3631,0.4425691,0.86567366,7354120,6033591,0.44256911017004635,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,2609910,353301,0.3428085,0.4325633,0.86463094,7613317,6033591,0.4325632943963222,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,2697672,361413,0.35846838,0.44710886,0.86602783,7525551,6033591,0.4471088610414594,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,2645836,358205,0.34879604,0.43851763,0.86461556,7585625,6033591,0.4385176257389671,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,2674754,361150,0.3522441,0.44331047,0.86497825,7593467,6033591,0.44331045972456534,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,2546737,355518,0.33852458,0.4220931,0.8604025,7523049,6033591,0.4220930785663132,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,2546092,355301,0.33931234,0.42198616,0.8604524,7503682,6033591,0.4219861770544275,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,2667325,358115,0.3575779,0.4420792,0.86574,7459424,6033591,0.4420791863419314,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,2668605,358415,0.35742766,0.44229132,0.865692,7466140,6033591,0.4422913319779216,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,2673238,360579,0.34548688,0.4430592,0.8651153,7737596,6033591,0.4430591997369394,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,2553008,356586,0.34075442,0.42313242,0.8603271,7492223,6033591,0.4231324264438872,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,2654128,357388,0.35110766,0.43989193,0.8653464,7559300,6033591,0.4398919316871163,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,2679027,360232,0.35067925,0.44401866,0.8655363,7639537,6033591,0.4440186615234609,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,2708792,362408,0.3453634,0.44895187,0.86621046,7843309,6033591,0.44895187625412464,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,2697762,361380,0.35847557,0.44712377,0.8660445,7525651,6033591,0.44712377753148996,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,2693524,361178,0.3578245,0.44642138,0.86590874,7527500,6033591,0.4464213765898285,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,2671100,358551,0.3690327,0.44270486,0.8657665,7238112,6033591,0.4427048502293245,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,2677128,359304,0.35848573,0.44370392,0.8657875,7467879,6033591,0.443703923583816,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,2671989,360549,0.3519344,0.4428522,0.8650634,7592293,6033591,0.4428521920030708,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,2671581,359842,0.34503618,0.44278458,0.86530745,7742901,6033591,0.4427845705815989,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,2678679,360425,0.3531369,0.443961,0.86544675,7585384,6033591,0.44396098442867604,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,2691735,360910,0.3570266,0.44612488,0.8659192,7539312,6033591,0.44612486991577655,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,2670213,358561,0.36918095,0.44255784,0.8657182,7232803,6033591,0.44255783993313436,1
PH2015_01U_Oscillatoriales_44_212.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,2683973,360446,0.35651344,0.4448384,0.8657043,7528392,6033591,0.44483840552002946,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_01D_Oscillatoriales_44_513.fa,2497414,342750,0.43463975,0.35281077,0.86275804,5745940,7078622,0.4346397630326805,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_01D_Oscillatoriales_46_31.fa,4999951,34307,0.9808445,0.70634526,0.99313855,5097598,7078622,0.9808445075504189,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_01U_Oscillatoriales_44_212.fa,2531976,348215,0.41964662,0.35769334,0.862473,6033591,7078622,0.41964660846252255,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_01U_Oscillatoriales_45_14.fa,7078123,0,0.9999295,0.9999295,1.0,7078622,7078622,0.9999295060535793,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_02D_Oscillatoriales_45_1038.fa,5641092,96015,0.9360899,0.7969195,0.98297936,6026229,7078622,0.9360898830761327,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_02U_Oscillatoriales_45_393.fa,6499162,106087,0.8793448,0.91813946,0.9836768,7390914,7078622,0.9181394344831523,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_03D_Oscillatoriales_45_235.fa,6241479,88219,0.86698794,0.88173646,0.9858657,7199038,7078622,0.8817364453137913,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_03U_Oscillatoriales_45_708.fa,5952852,73535,0.8829751,0.840962,0.9876471,6741812,7078622,0.882975081476612,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_04D_Oscillatoriales_45_965.fa,6134372,84435,0.873911,0.8666054,0.98623574,7019447,7078622,0.8739110075195382,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_04U_Oscillatoriales_45_1042.fa,5730811,78009,0.91044605,0.80959415,0.9863878,6294509,7078622,0.9104460729184755,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_05S_Oscillatoriales_45_1152.fa,6440355,60366,0.91651404,0.90983176,0.99062693,7027012,7078622,0.9165140176222838,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_06S_Oscillatoriales_45_83.fa,2670253,311600,0.42080313,0.3772278,0.8833069,6345611,7078622,0.42080313463904423,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4751646,409151,0.72655946,0.6712671,0.9138928,6539927,7078622,0.7265594860615416,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_07D_Oscillatoriales_45_11.fa,2022479,280848,0.39380288,0.28571647,0.86113673,5135765,7078622,0.3938028706531549,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_07D_Oscillatoriales_46_1245.fa,4916464,362260,0.7112828,0.694551,0.926317,6912109,7078622,0.7112827647827892,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_07U_Oscillatoriales_46_236.fa,5089890,346797,0.697412,0.71905094,0.9318655,7298254,7078622,0.7190509678296143,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_08D_Oscillatoriales_45_74.fa,2579213,325073,0.41405943,0.36436653,0.87396425,6229089,7078622,0.4140594234566242,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_08D_Oscillatoriales_46_1646.fa,4952027,392632,0.71564955,0.699575,0.9207129,6919626,7078622,0.7156495163177894,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_08U_Oscillatoriales_46_180.fa,5117878,349828,0.7039357,0.7230048,0.9316459,7270377,7078622,0.7230048447282537,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_09S_Oscillatoriales_45_247.fa,6467191,73396,0.88588476,0.91362286,0.98865104,7300262,7078622,0.9136228774470512,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_10S_Oscillatoriales_46_199.fa,5452813,59896,0.9341601,0.77032125,0.9890156,5837129,7078622,0.9341600982263712,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_11S_Oscillatoriales_45_847.fa,6505237,60366,0.92532545,0.91899765,0.9907204,7030215,7078622,0.9253254701314255,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_12D_Oscillatoriales_45_607.fa,6518556,64327,0.91934407,0.92087924,0.99013174,7090442,7078622,0.9208792332744989,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_12U_Oscillatoriales_45_315.fa,6626657,64665,0.88814944,0.9361507,0.9902417,7461196,7078622,0.936150708428844,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_13D_Oscillatoriales_45_19.fa,2391634,331785,0.40472773,0.33786717,0.8612727,5909242,7078622,0.4047277129621701,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_13U_Oscillatoriales_45_97.fa,2267351,317584,0.40865275,0.32030967,0.8599317,5548356,7078622,0.40865276128640626,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2015_14S_Oscillatoriales_45_132.fa,2264143,316906,0.4004233,0.31985646,0.8600327,5654374,7078622,0.4004232829310548,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_01_SCD_O_A_Oscillatoriales_45_88.fa,6558778,70984,0.8696781,0.9265614,0.9891772,7541616,7078622,0.9265614126591305,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_02_FOX_O_A_Oscillatoriales_45_86.fa,6630352,63523,0.88310814,0.9366727,0.9904194,7507973,7078622,0.9366727026813976,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20.fa,6217543,29861,0.9511637,0.87835497,0.9951973,6536775,7078622,0.9511636854565133,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22.fa,6052173,54075,0.94044226,0.8549931,0.9910652,6435454,7078622,0.9404422749350706,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_05_CCC_O_A_Oscillatoriales_45_72.fa,6425475,80171,0.83397764,0.9077296,0.98752296,7704613,7078622,0.9077296400344587,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22.fa,6294881,61925,0.91752726,0.88928056,0.9901627,6860702,7078622,0.917527244296575,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_07_MST_O_A_s25_Oscillatoriales_45_20.fa,6377641,72560,0.88009745,0.9009721,0.9886227,7246517,7078622,0.9009721101084364,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_08_TRC_O_A_Oscillatoriales_45_117.fa,6546892,70847,0.8659517,0.9248823,0.98917854,7560343,7078622,0.9248822722840688,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_09_SFU_O_A_Oscillatoriales_45_144.fa,6528575,58301,0.9025644,0.9222946,0.99106985,7233362,7078622,0.9222946217498265,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_10_PVI_O_A_Oscillatoriales_46_64.fa,5173444,353345,0.68469965,0.7308547,0.9317002,7555786,7078622,0.7308546776477116,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_11_PCY_U_A_Oscillatoriales_46_44.fa,5177893,353066,0.67908984,0.73148316,0.9318128,7624754,7078622,0.7314831898072817,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_12_PCY_D_A_Oscillatoriales_46_131.fa,5174577,353494,0.6805694,0.7310147,0.9316864,7603305,7078622,0.7310147370491036,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_13_LAR_U_A_Oscillatoriales_45_90.fa,6697076,54441,0.88401014,0.9460988,0.99187094,7575791,7078622,0.9460988311001775,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_14_LAR_D_A_Oscillatoriales_45_71.fa,6710065,54563,0.8844491,0.9479338,0.9918685,7586717,7078622,0.9479337927636198,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_15_JOR_U_A_Oscillatoriales_45_73.fa,6680321,55462,0.8735542,0.94373184,0.9916977,7647288,7078622,0.943731844983388,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_16_JOR_D_A_Oscillatoriales_45_142.fa,6621783,59917,0.90041816,0.9354622,0.99095154,7354120,7078622,0.9354621563349477,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_17_BER_D_A_Oscillatoriales_45_133.fa,6539038,89611,0.85889477,0.92377275,0.986296,7613317,7078622,0.9237727342977207,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_18_LLB_O_A_Oscillatoriales_45_52.fa,6618685,61596,0.8794951,0.9350245,0.9906936,7525551,7078622,0.9350245005313181,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_19_SFW_U_A_Oscillatoriales_45_100.fa,7171155,20925,0.94536114,1.0130721,0.99708205,7585625,7078622,1.0130721770423678,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_20_SFW_D_A_Oscillatoriales_45_54.fa,7127227,6948,0.9385998,1.0068665,0.99902517,7593467,7078622,1.0068664494304118,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_21_RUC_O_A_Oscillatoriales_46_74.fa,5186167,352015,0.68937033,0.73265207,0.93212426,7523049,7078622,0.7326520613757875,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_22_RUC_O_B_Oscillatoriales_46_93.fa,5184896,351549,0.69098026,0.7324725,0.9321975,7503682,7078622,0.7324725066545438,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_24_DOB_U_A_Oscillatoriales_45_109.fa,6630083,57226,0.8888197,0.9366347,0.9913687,7459424,7078622,0.93663470093473,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_25_DOB_D_A_Oscillatoriales_45_118.fa,6633534,56548,0.8884824,0.9371222,0.99147546,7466140,7078622,0.9371222252014587,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_26_ELK_O_A_Oscillatoriales_45_70.fa,6702552,53259,0.86623186,0.9468724,0.9920539,7737596,7078622,0.9468724279951662,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_27_LUM_O_A_Oscillatoriales_46_37.fa,5153046,352131,0.687786,0.72797304,0.9316655,7492223,7078622,0.7279730433409214,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_28_MFU_U_A_Oscillatoriales_45_48.fa,6465024,73607,0.8552411,0.9133167,0.98861456,7559300,7078622,0.9133167444172043,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_29_MFU_D_A_Oscillatoriales_45_141.fa,6566405,74341,0.8595292,0.9276389,0.9886786,7639537,7078622,0.9276388822570268,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_30_WIL_O_A_Oscillatoriales_45_52.fa,6501268,76869,0.82889354,0.91843694,0.9881763,7843309,7078622,0.9184369500165428,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_31_RDM_U_A_Oscillatoriales_45_70.fa,6729001,53836,0.89414203,0.9506089,0.9919994,7525651,7078622,0.950608889696328,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_32_RDM_D_A_Oscillatoriales_45_69.fa,6741204,54115,0.8955435,0.9523328,0.9919725,7527500,7078622,0.9523328127988753,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_33_LGB_O_A_Oscillatoriales_45_77.fa,6539667,58073,0.90350455,0.9238616,0.99111986,7238112,7078622,0.9238615934005234,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_34_RAT_O_A_Oscillatoriales_45_70.fa,6452956,68325,0.86409485,0.9116119,0.98941183,7467879,7078622,0.9116118928232076,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_35_SFW_U_B_Oscillatoriales_45_107.fa,7124268,8077,0.93835527,1.0064484,0.99886626,7592293,7078622,1.0064484302170678,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_36_ELK_O_B_Oscillatoriales_45_119.fa,6703115,53324,0.86571103,0.946952,0.99204487,7742901,7078622,0.9469519632493443,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_37_MFU_D_B_Oscillatoriales_45_91.fa,6561557,73724,0.86502635,0.92695403,0.9887642,7585384,7078622,0.926954003194407,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_38_RDM_U_B_Oscillatoriales_45_76.fa,6756352,53800,0.8961497,0.9544728,0.9920371,7539312,7078622,0.9544727773286947,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_39_LGB_O_B_Oscillatoriales_45_65.fa,6535731,57788,0.9036235,0.9233056,0.9911581,7232803,7078622,0.923305552973446,1
PH2015_01U_Oscillatoriales_45_14.fa,PH2017_40_RAT_O_B_Oscillatoriales_45_128.fa,6477610,70055,0.8604241,0.9150948,0.98918504,7528392,7078622,0.9150947740958622,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_01D_Oscillatoriales_44_513.fa,2149635,294915,0.3741137,0.35671312,0.8628069,5745940,6026229,0.3741137220367773,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_01D_Oscillatoriales_46_31.fa,4452583,69355,0.87346685,0.7388672,0.98442364,5097598,6026229,0.8734668759678578,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_01U_Oscillatoriales_44_212.fa,2199035,300258,0.3644654,0.36491063,0.86345917,6033591,6026229,0.3649106265294598,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_01U_Oscillatoriales_45_14.fa,5586261,97026,0.78917354,0.92699116,0.9826313,7078622,6026229,0.926991158152138,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_02D_Oscillatoriales_45_1038.fa,6025984,0,0.99995935,0.99995935,1.0,6026229,6026229,0.9999593443926542,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_02U_Oscillatoriales_45_393.fa,5683520,122882,0.7689874,0.94313043,0.97837925,7390914,6026229,0.9431304386209021,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_03D_Oscillatoriales_45_235.fa,5432084,115940,0.75455695,0.9014068,0.9786565,7199038,6026229,0.9014068333612945,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_03U_Oscillatoriales_45_708.fa,5241445,103414,0.7774534,0.86977196,0.98026997,6741812,6026229,0.8697719585498659,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_04D_Oscillatoriales_45_965.fa,5402511,115548,0.7696491,0.89649945,0.9786122,7019447,6026229,0.8964994526427721,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_04U_Oscillatoriales_45_1042.fa,5044542,105246,0.80141944,0.83709764,0.97913665,6294509,6026229,0.8370976277204202,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_05S_Oscillatoriales_45_1152.fa,5626266,94030,0.80066264,0.93362963,0.98328733,7027012,6026229,0.9336296380373199,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_06S_Oscillatoriales_45_83.fa,2271474,263458,0.35795987,0.37693125,0.88401455,6345611,6026229,0.37693124506221054,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_06S_Oscillatoriales_46_2585.fa,4103584,374273,0.6274663,0.68095386,0.9087936,6539927,6026229,0.6809538767942606,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_07D_Oscillatoriales_45_11.fa,1690204,234605,0.32910463,0.28047457,0.86119723,5135765,6026229,0.3291046221935778,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_07D_Oscillatoriales_46_1245.fa,4280470,344020,0.6192712,0.7103066,0.91963035,6912109,6026229,0.7103065615329255,1
PH2015_02D_Oscillatoriales_45_1038.fa,PH2015_07U_Oscillatoriales_46_236.fa,4410498,332730,0.6043224,0.7318836,0.92455953,7298254,6026229,0.7318835709695068,1
