name1	name2	scaf_num	mean_popANI	mean_conANI	sum_pop_sites	sum_con_sites	frac_popSNPs	sd_popANI	sd_conANI	median_popANI	median_conANI	watershed_1	watershed_2	row_name	col_name	ani_dRep	ani99_dRep	SNV_mbp.1	pop_age.1	SNV_mbp.2	pop_age.2	pop_age_pair	riv_dist	euc_dist	mean_pi.1	median_pi.1	mean_pi.2	median_pi.2	pi_diff_mean	pi_avg_mean	pi_avg_median	watershed_diff
PH2015_01U	PH2017_06_SFM_O_A	178	0.998037969	0.992313529	10822	45754	0.236525768	0.002060133	0.004267167	0.998381487	0.992928279	17	40	PH2015_01U_Oscillatoriales_45_14	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	0.98811626	<0.99	516.6731982	Young	6258.916131	Old	Old-Young	15234.5248	9731.528529	0.001167197	6.64E-04	0.002391344	0.001294336	0.001224147	0.001779271	9.79E-04	23
PH2015_01U	PH2017_07_MST_O_A	175	0.998367679	0.990553725	9092	54758	0.166039665	0.002089835	0.004684375	0.998767957	0.991473639	17	885	PH2015_01U_Oscillatoriales_45_14	PH2017_07_MST_O_A_s25_Oscillatoriales_45_20	0.98660874	<0.99	516.6731982	Young	8157.405328	Old	Old-Young	331145.5119	63674.69205	0.001167197	6.64E-04	0.003186694	0.001918175	0.002019497	0.002176946	0.001290884	868
PH2015_01U	PH2017_08_TRC_O_A	174	0.994662988	0.992637634	30514	41291	0.738998813	0.003342504	0.003974242	0.995002394	0.99334222	17	4.6	PH2015_01U_Oscillatoriales_45_14	PH2017_08_TRC_O_A_Oscillatoriales_45_117	0.98720956	<0.99	516.6731982	Young	1444.138446	Young	Young-Young	331532.0879	63471.83699	0.001167197	6.64E-04	7.73E-04	5.48E-04	3.94E-04	9.70E-04	6.06E-04	12.4
PH2015_01U	PH2017_09_SFU_O_A	172	0.995687762	0.99374361	24546	34069	0.720479028	0.002627896	0.003867597	0.996225138	0.994684384	17	1392	PH2015_01U_Oscillatoriales_45_14	PH2017_09_SFU_O_A_Oscillatoriales_45_144	0.9889887	<0.99	516.6731982	Young	1321.772005	Young	Young-Young	101793.215	51939.71488	0.001167197	6.64E-04	7.18E-04	5.35E-04	4.49E-04	9.43E-04	5.99E-04	1375
PH2015_01U	PH2017_13_LAR_U_A	174	0.995968843	0.994247705	21901	30816	0.710702233	0.003472155	0.004419713	0.996770823	0.995157559	17	228	PH2015_01U_Oscillatoriales_45_14	PH2017_13_LAR_U_A_Oscillatoriales_45_90	0.98976696	<0.99	516.6731982	Young	1271.109886	Young	Young-Young	145723.4282	79400.63289	0.001167197	6.64E-04	8.28E-04	6.38E-04	3.39E-04	9.98E-04	6.51E-04	211
PH2015_01U	PH2017_14_LAR_D_A	174	0.996032247	0.994413532	21669	29891	0.724933927	0.003346667	0.004229967	0.996770358	0.9953355	17	228	PH2015_01U_Oscillatoriales_45_14	PH2017_14_LAR_D_A_Oscillatoriales_45_71	0.989606	<0.99	516.6731982	Young	1127.433189	Young	Young-Young	145723.4282	79400.63289	0.001167197	6.64E-04	9.86E-04	8.08E-04	1.81E-04	0.001076683	7.36E-04	211
PH2015_01U	PH2017_15_JOR_U_A	175	0.996739658	0.994174974	19149	31446	0.608948674	0.002075225	0.004229779	0.997081651	0.995065491	17	12.2	PH2015_01U_Oscillatoriales_45_14	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.9895758	<0.99	516.6731982	Young	1920.469587	Old	Old-Young	159465.7995	85889.52422	0.001167197	6.64E-04	9.96E-04	6.14E-04	1.72E-04	0.001081375	6.39E-04	4.8
PH2015_01U	PH2017_16_JOR_D_A	179	0.996504194	0.994646382	21710	31226	0.695253955	0.001985026	0.003586686	0.99666574	0.995317326	17	12.2	PH2015_01U_Oscillatoriales_45_14	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.9892233	<0.99	516.6731982	Young	1165.764845	Young	Young-Young	159465.7995	85889.52422	0.001167197	6.64E-04	6.74E-04	5.76E-04	4.93E-04	9.21E-04	6.20E-04	4.8
PH2015_01U	PH2017_17_BER_D_A	176	0.997358154	0.992456558	16919	44214	0.3826616	0.001405374	0.004397451	0.997507616	0.993146286	17	22	PH2015_01U_Oscillatoriales_45_14	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.98414004	<0.99	516.6731982	Young	4599.262638	Old	Old-Young	152404.7106	83141.79531	0.001167197	6.64E-04	0.001668937	7.72E-04	5.02E-04	0.001418067	7.18E-04	5
PH2015_01U	PH2017_18_LLB_O_A	179	0.996118501	0.994522551	24009	32658	0.735164431	0.002135958	0.002983792	0.996354435	0.994924275	17	34.5	PH2015_01U_Oscillatoriales_45_14	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.98870695	<0.99	516.6731982	Young	1145.794856	Young	Young-Young	233222.5624	83996.88088	0.001167197	6.64E-04	6.36E-04	5.04E-04	5.32E-04	9.01E-04	5.84E-04	17.5
PH2015_01U	PH2017_19_SFW_U_A	180	0.999973141	0.997993728	175	11083	0.015789949	1.05E-04	0.002663965	1	0.998536148	17	150	PH2015_01U_Oscillatoriales_45_14	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.99503595	>0.995	516.6731982	Young	4325.579974	Old	Old-Young	3128.076161	1769.565414	0.001167197	6.64E-04	0.001324066	7.13E-04	1.57E-04	0.001245632	6.88E-04	133
PH2015_01U	PH2017_20_SFW_D_A	180	0.999951049	0.998777373	330	5718	0.057712487	1.72E-04	0.002866731	1	0.999419411	17	150	PH2015_01U_Oscillatoriales_45_14	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.99726915	>0.995	516.6731982	Young	1208.519385	Young	Young-Young	3128.076161	1769.565414	0.001167197	6.64E-04	8.67E-04	6.72E-04	3.01E-04	0.001016937	6.68E-04	133
PH2015_01U	PH2017_24_DOB_U_A	179	0.996668263	0.995045511	20126	28273	0.711845223	0.001940034	0.003482875	0.996983822	0.995691175	17	96	PH2015_01U_Oscillatoriales_45_14	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.9898252	<0.99	516.6731982	Young	981.74609	Young	Young-Young	184919.7043	51605.06257	0.001167197	6.64E-04	7.15E-04	6.35E-04	4.53E-04	9.41E-04	6.49E-04	79
PH2015_01U	PH2017_25_DOB_D_A	179	0.99666478	0.995020135	20126	28295	0.711291748	0.001963163	0.003594276	0.996983822	0.995699726	17	96	PH2015_01U_Oscillatoriales_45_14	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.989563	<0.99	516.6731982	Young	984.5606522	Young	Young-Young	184919.7043	51605.06257	0.001167197	6.64E-04	7.26E-04	6.43E-04	4.41E-04	9.47E-04	6.53E-04	79
PH2015_01U	PH2017_26_ELK_O_A	175	0.995941745	0.99418116	21020	29835	0.704541646	0.004204919	0.005204449	0.99693782	0.995497639	17	1590	PH2015_01U_Oscillatoriales_45_14	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.9900186	0.99-0.995	516.6731982	Young	1321.101872	Young	Young-Young	118589.1661	63650.51236	0.001167197	6.64E-04	8.63E-04	6.45E-04	3.04E-04	0.001015194	6.54E-04	1573
PH2015_01U	PH2017_28_MFU_U_A	173	0.994450948	0.992565616	32064	41652	0.769806972	0.003393978	0.004097599	0.994899405	0.993468801	17	531	PH2015_01U_Oscillatoriales_45_14	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.9866176	<0.99	516.6731982	Young	1231.97407	Young	Young-Young	318527.8381	50598.7007	0.001167197	6.64E-04	7.35E-04	5.36E-04	4.32E-04	9.51E-04	6.00E-04	514
PH2015_01U	PH2017_29_MFU_D_A	175	0.994857836	0.992746952	29345	40572	0.723282066	0.003114005	0.003976554	0.995308427	0.993450847	17	531	PH2015_01U_Oscillatoriales_45_14	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.98693436	<0.99	516.6731982	Young	1522.276053	Young	Young-Young	318527.8381	50598.7007	0.001167197	6.64E-04	9.20E-04	6.77E-04	2.47E-04	0.001043696	6.70E-04	514
PH2015_01U	PH2017_30_WIL_O_A	174	0.994309029	0.992419637	31077	41044	0.757163045	0.003472545	0.004077408	0.994913696	0.993356736	17	80	PH2015_01U_Oscillatoriales_45_14	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.9858284	<0.99	516.6731982	Young	1286.254911	Young	Young-Young	312834.5937	44989.36109	0.001167197	6.64E-04	8.74E-04	6.63E-04	2.93E-04	0.001020749	6.63E-04	63
PH2015_01U	PH2017_31_RDM_U_A	179	0.996302018	0.994609144	21217	29676	0.714954846	0.003153368	0.004179776	0.996684013	0.995291251	17	31	PH2015_01U_Oscillatoriales_45_14	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.9900043	0.99-0.995	516.6731982	Young	1172.734237	Young	Young-Young	46911.00775	24246.52614	0.001167197	6.64E-04	9.18E-04	7.70E-04	2.49E-04	0.001042452	7.17E-04	14
PH2015_01U	PH2017_32_RDM_D_A	179	0.99626091	0.994533858	21487	30213	0.711183927	0.003169935	0.004264965	0.996698973	0.995287958	17	31	PH2015_01U_Oscillatoriales_45_14	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.98965144	<0.99	516.6731982	Young	1247.253121	Young	Young-Young	46911.00775	24246.52614	0.001167197	6.64E-04	6.45E-04	5.03E-04	5.23E-04	9.06E-04	5.83E-04	14
PH2015_01U	PH2017_33_LGB_O_A	172	0.995791672	0.993918574	23972	33069	0.724908525	0.002533566	0.003794282	0.996352021	0.994875261	17	642	PH2015_01U_Oscillatoriales_45_14	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.9892446	<0.99	516.6731982	Young	1232.37615	Young	Young-Young	30473.59601	16363.05052	0.001167197	6.64E-04	6.54E-04	4.80E-04	5.13E-04	9.11E-04	5.72E-04	625
PH2015_01U	PH2017_34_RAT_O_A	176	0.996316372	0.993184302	22472	38201	0.588256852	0.001633263	0.003595538	0.996596073	0.994151327	17	50	PH2015_01U_Oscillatoriales_45_14	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.9875143	<0.99	516.6731982	Young	2525.868507	Old	Old-Young	27536.06858	12563.10557	0.001167197	6.64E-04	0.001515282	8.71E-04	3.48E-04	0.00134124	7.67E-04	33
PH2015_01U	PH2017_35_SFW_U_B	180	0.999966927	0.998769798	229	5866	0.039038527	1.21E-04	0.002691841	1	0.99937248	17	150	PH2015_01U_Oscillatoriales_45_14	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.9969577	>0.995	516.6731982	Young	2130.221482	Old	Old-Young	3128.076161	1769.565414	0.001167197	6.64E-04	0.001001671	6.19E-04	1.66E-04	0.001084434	6.41E-04	133
PH2015_01U	PH2017_36_ELK_O_B	175	0.99586307	0.994071304	21245	30333	0.700392312	0.004374892	0.00536837	0.99693782	0.995413817	17	1590	PH2015_01U_Oscillatoriales_45_14	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.9898935	<0.99	516.6731982	Young	1387.57915	Young	Young-Young	118589.1661	63650.51236	0.001167197	6.64E-04	7.31E-04	5.31E-04	4.37E-04	9.49E-04	5.97E-04	1573
PH2015_01U	PH2017_37_MFU_D_B	175	0.994860932	0.992829626	29272	40010	0.731617096	0.003088519	0.003928607	0.995308427	0.99343791	17	531	PH2015_01U_Oscillatoriales_45_14	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.9868858	<0.99	516.6731982	Young	1435.29268	Young	Young-Young	318527.8381	50598.7007	0.001167197	6.64E-04	7.06E-04	4.93E-04	4.62E-04	9.36E-04	5.79E-04	514
PH2015_01U	PH2017_38_RDM_U_B	179	0.996285093	0.994497865	21326	30402	0.701467009	0.003136122	0.004231773	0.996708292	0.995173824	17	31	PH2015_01U_Oscillatoriales_45_14	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9900589	0.99-0.995	516.6731982	Young	1292.420143	Young	Young-Young	46911.00775	24246.52614	0.001167197	6.64E-04	8.44E-04	6.69E-04	3.24E-04	0.001005398	6.66E-04	14
PH2015_01U	PH2017_39_LGB_O_B	172	0.995796331	0.993997604	23866	32650	0.730964778	0.002561304	0.003745197	0.996381258	0.99489483	17	642	PH2015_01U_Oscillatoriales_45_14	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.9890106	<0.99	516.6731982	Young	1184.528593	Young	Young-Young	30473.59601	16363.05052	0.001167197	6.64E-04	7.25E-04	5.52E-04	4.42E-04	9.46E-04	6.08E-04	625
PH2015_01U	PH2017_40_RAT_O_B	179	0.996247493	0.993007415	23128	40265	0.574394636	0.001722739	0.003769474	0.996512902	0.993890778	17	50	PH2015_01U_Oscillatoriales_45_14	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9871405	<0.99	516.6731982	Young	2792.179699	Old	Old-Young	27536.06858	12563.10557	0.001167197	6.64E-04	0.001378377	6.62E-04	2.11E-04	0.001272787	6.63E-04	33
PH2015_02D	PH2015_02U	174	0.996115908	0.992207062	24295	47673	0.509617603	0.001937329	0.003875447	0.996380523	0.99300869	527	527	PH2015_02D_Oscillatoriales_45_1038	PH2015_02U_Oscillatoriales_45_393	0.9771789	<0.99	2239.453299	Old	2170.429513	Old	Old-Old	7.931573572	15.42337388	8.98E-04	5.07E-04	0.001078035	5.92E-04	1.80E-04	9.88E-04	5.49E-04	0
PH2015_02D	PH2015_03D	174	0.996358392	0.989954502	20951	61183	0.342431721	0.002700959	0.004404049	0.996941203	0.99089444	527	39	PH2015_02D_Oscillatoriales_45_1038	PH2015_03D_Oscillatoriales_45_235	0.9777162	<0.99	2239.453299	Old	4640.944964	Old	Old-Old	440.9911441	271.1200326	8.98E-04	5.07E-04	0.001787846	8.70E-04	8.90E-04	0.001342935	6.88E-04	488
PH2015_02D	PH2015_03U	174	0.995779747	0.9898353	24643	62125	0.396668008	0.002905184	0.004768276	0.996314943	0.9908551	527	39	PH2015_02D_Oscillatoriales_45_1038	PH2015_03U_Oscillatoriales_45_708	0.9791104	<0.99	2239.453299	Old	4365.385925	Old	Old-Old	547.0463262	364.4456833	8.98E-04	5.07E-04	0.001777253	7.73E-04	8.79E-04	0.001337638	6.40E-04	488
PH2015_02D	PH2015_04D	174	0.994935723	0.990298117	29728	58713	0.506327389	0.003185699	0.004801802	0.99553963	0.991291127	527	39	PH2015_02D_Oscillatoriales_45_1038	PH2015_04D_Oscillatoriales_45_965	0.9776477	<0.99	2239.453299	Old	3015.200244	Old	Old-Old	241.9793898	128.1706929	8.98E-04	5.07E-04	0.001405342	5.75E-04	5.07E-04	0.001151683	5.41E-04	488
PH2015_02D	PH2015_04U	174	0.995503124	0.990074755	26398	60550	0.435970273	0.003043577	0.00480484	0.996148118	0.991071211	527	39	PH2015_02D_Oscillatoriales_45_1038	PH2015_04U_Oscillatoriales_45_1042	0.9780203	<0.99	2239.453299	Old	3801.937384	Old	Old-Old	288.8791316	178.2872073	8.98E-04	5.07E-04	0.001585863	6.92E-04	6.88E-04	0.001241944	5.99E-04	488
PH2015_02D	PH2015_05S	172	0.996364947	0.993781828	22048	37197	0.592735973	0.002515856	0.003833553	0.996869557	0.994586513	527	653	PH2015_02D_Oscillatoriales_45_1038	PH2015_05S_Oscillatoriales_45_1152	0.98207223	<0.99	2239.453299	Old	1378.465329	Young	Old-Young	7288.087191	4184.84105	8.98E-04	5.07E-04	9.32E-04	7.20E-04	3.44E-05	9.15E-04	6.13E-04	126
PH2015_02D	PH2015_09S	174	0.99416799	0.991220759	36445	52981	0.687888111	0.002740994	0.004438417	0.99458872	0.991977184	527	531	PH2015_02D_Oscillatoriales_45_1038	PH2015_09S_Oscillatoriales_45_247	0.9791733	<0.99	2239.453299	Old	975.7148854	Young	Old-Young	291806.0966	54631.481	8.98E-04	5.07E-04	6.61E-04	4.76E-04	2.37E-04	7.79E-04	4.91E-04	4
PH2015_02D	PH2015_10S	176	0.996736508	0.989898447	19705	63337	0.311113567	0.002644125	0.005067573	0.997268004	0.990995968	527	951	PH2015_02D_Oscillatoriales_45_1038	PH2015_10S_Oscillatoriales_46_199	0.9803506	<0.99	2239.453299	Old	5247.014018	Old	Old-Old	289981.8098	53108.89335	8.98E-04	5.07E-04	0.002298106	0.001123644	0.001400081	0.001598065	8.15E-04	424
PH2015_02D	PH2015_11S	174	0.995877462	0.992928388	25747	43068	0.597822049	0.002468526	0.004837662	0.996227368	0.993894753	527	96	PH2015_02D_Oscillatoriales_45_1038	PH2015_11S_Oscillatoriales_45_847	0.9810325	<0.99	2239.453299	Old	960.8379139	Young	Old-Young	158321.2266	40395.86632	8.98E-04	5.07E-04	5.43E-04	4.60E-04	3.55E-04	7.21E-04	4.83E-04	431
PH2015_02D	PH2015_12D	176	0.995267928	0.992135144	29750	48206	0.617143094	0.003206276	0.005492224	0.995884316	0.993124601	527	160	PH2015_02D_Oscillatoriales_45_1038	PH2015_12D_Oscillatoriales_45_607	0.98037386	<0.99	2239.453299	Old	573.3665219	Young	Old-Young	150982.7324	44408.51585	8.98E-04	5.07E-04	5.44E-04	5.03E-04	0.00035406	7.21E-04	5.05E-04	367
PH2015_02D	PH2015_12U	176	0.995266594	0.992041196	29760	48484	0.613810742	0.003207523	0.005601155	0.995862779	0.993004623	527	160	PH2015_02D_Oscillatoriales_45_1038	PH2015_12U_Oscillatoriales_45_315	0.9805805	<0.99	2239.453299	Old	508.2295117	Young	Old-Young	150997.3028	44398.85832	8.98E-04	5.07E-04	4.54E-04	4.28E-04	4.44E-04	6.76E-04	4.67E-04	367
PH2015_02D	PH2017_01_SCD_O_A	174	0.995133588	0.992211673	30481	47788	0.637837951	0.002511661	0.003917623	0.995422899	0.99284649	527	527	PH2015_02D_Oscillatoriales_45_1038	PH2017_01_SCD_O_A_Oscillatoriales_45_88	0.9808043	<0.99	2239.453299	Old	1291.750009	Young	Old-Young	1.602342141	20.15138309	8.98E-04	5.07E-04	9.69E-04	7.87E-04	7.13E-05	9.34E-04	6.47E-04	0
PH2015_02D	PH2017_02_FOX_O_A	175	0.995926619	0.992154879	25125	47861	0.52495769	0.002939008	0.005380346	0.996484213	0.993259484	527	2.8	PH2015_02D_Oscillatoriales_45_1038	PH2017_02_FOX_O_A_Oscillatoriales_45_86	0.98058033	<0.99	2239.453299	Old	2253.392084	Old	Old-Old	23546.53512	12931.34153	8.98E-04	5.07E-04	0.001173989	8.13E-04	2.76E-04	0.001036006	6.60E-04	524.2
PH2015_02D	PH2017_03_ELD_O_A	175	0.998470558	0.990038803	9668	62024	0.155875145	0.001286501	0.005254027	0.998730373	0.991131319	527	17	PH2015_02D_Oscillatoriales_45_1038	PH2017_03_ELD_O_A_s25_Oscillatoriales_46_20	0.9819136	<0.99	2239.453299	Old	7042.034548	Old	Old-Old	26623.2029	13448.81394	8.98E-04	5.07E-04	0.003333966	0.002007313	0.002435942	0.002115995	0.001257097	510
PH2015_02D	PH2017_04_SCI_O_A	175	0.997920033	0.990186029	12579	61184	0.205592965	0.001596016	0.005365695	0.998333633	0.991067297	527	114	PH2015_02D_Oscillatoriales_45_1038	PH2017_04_SCI_O_A_s25_Oscillatoriales_45_22	0.98076296	<0.99	2239.453299	Old	6317.619856	Old	Old-Old	28608.68388	14296.97582	8.98E-04	5.07E-04	0.003184929	0.001728745	0.002286904	0.002041476	0.001117813	413
PH2015_02D	PH2017_05_CCC_O_A	174	0.99578853	0.990164223	24595	59836	0.411040176	0.002858241	0.004785331	0.996291962	0.991229299	527	39	PH2015_02D_Oscillatoriales_45_1038	PH2017_05_CCC_O_A_Oscillatoriales_45_72	0.97853976	<0.99	2239.453299	Old	4027.236384	Old	Old-Old	220.4921876	115.8666834	8.98E-04	5.07E-04	0.001857712	0.001021113	9.60E-04	0.001377868	7.64E-04	488
PH2015_02D	PH2017_06_SFM_O_A	174	0.997878404	0.990645917	12469	58590	0.212817887	0.001729689	0.004381415	0.998267492	0.991356385	527	40	PH2015_02D_Oscillatoriales_45_1038	PH2017_06_SFM_O_A_s25_Oscillatoriales_45_22	0.9814835	<0.99	2239.453299	Old	6258.916131	Old	Old-Old	41546.64247	23120.83236	8.98E-04	5.07E-04	0.002391344	0.001294336	0.00149332	0.001644684	9.01E-04	487
PH2015_02D	PH2017_07_MST_O_A	176	0.998255602	0.988969585	11408	71907	0.158649367	0.00134754	0.005060213	0.998590601	0.989724273	527	885	PH2015_02D_Oscillatoriales_45_1038	PH2017_07_MST_O_A_s25_Oscillatoriales_45_20	0.9799116	<0.99	2239.453299	Old	8157.405328	Old	Old-Old	304552.7332	75785.33607	8.98E-04	5.07E-04	0.003186694	0.001918175	0.00228867	0.002042359	0.001212528	358
PH2015_02D	PH2017_08_TRC_O_A	175	0.994289289	0.991171326	36027	53809	0.669534836	0.003018284	0.004938719	0.994721667	0.991756261	527	4.6	PH2015_02D_Oscillatoriales_45_1038	PH2017_08_TRC_O_A_Oscillatoriales_45_117	0.9799476	<0.99	2239.453299	Old	1444.138446	Young	Old-Young	304939.3091	75563.73939	8.98E-04	5.07E-04	7.73E-04	5.48E-04	1.25E-04	8.36E-04	5.27E-04	522.4
PH2015_02D	PH2017_09_SFU_O_A	172	0.996180252	0.993690973	23073	37598	0.613676259	0.002727966	0.0039101	0.996776357	0.994584689	527	1392	PH2015_02D_Oscillatoriales_45_1038	PH2017_09_SFU_O_A_Oscillatoriales_45_144	0.98238593	<0.99	2239.453299	Old	1321.772005	Young	Old-Young	75200.4362	38883.38501	8.98E-04	5.07E-04	7.18E-04	5.35E-04	1.80E-04	8.08E-04	5.21E-04	865
PH2015_02D	PH2017_13_LAR_U_A	176	0.995933781	0.993413455	26522	42237	0.627932855	0.002961628	0.003895971	0.996174442	0.993928532	527	228	PH2015_02D_Oscillatoriales_45_1038	PH2017_13_LAR_U_A_Oscillatoriales_45_90	0.9820816	<0.99	2239.453299	Old	1271.109886	Young	Old-Young	119130.6494	66044.65533	8.98E-04	5.07E-04	8.28E-04	6.38E-04	6.96E-05	8.63E-04	5.72E-04	299
PH2015_02D	PH2017_14_LAR_D_A	176	0.996002889	0.993555519	26161	41496	0.630446308	0.00282257	0.00370235	0.996214547	0.994141332	527	228	PH2015_02D_Oscillatoriales_45_1038	PH2017_14_LAR_D_A_Oscillatoriales_45_71	0.9821628	<0.99	2239.453299	Old	1127.433189	Young	Old-Young	119130.6494	66044.65533	8.98E-04	5.07E-04	9.86E-04	8.08E-04	8.81E-05	9.42E-04	6.57E-04	299
PH2015_02D	PH2017_15_JOR_U_A	175	0.996367034	0.993328615	24267	42941	0.56512424	0.002125779	0.00357038	0.996626687	0.994092379	527	12.2	PH2015_02D_Oscillatoriales_45_1038	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.98195815	<0.99	2239.453299	Old	1920.469587	Old	Old-Old	132873.0208	72447.56272	8.98E-04	5.07E-04	9.96E-04	6.14E-04	9.75E-05	9.47E-04	5.60E-04	514.8
PH2015_02D	PH2017_16_JOR_D_A	174	0.995525332	0.992368316	28626	47705	0.600062886	0.002522795	0.004987675	0.995832353	0.99318046	527	12.2	PH2015_02D_Oscillatoriales_45_1038	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.98107666	<0.99	2239.453299	Old	1165.764845	Young	Old-Young	132873.0208	72447.56272	8.98E-04	5.07E-04	6.74E-04	5.76E-04	2.24E-04	7.86E-04	5.42E-04	514.8
PH2015_02D	PH2017_17_BER_D_A	175	0.99694004	0.990727448	20349	58877	0.345618832	0.00192991	0.004950218	0.997235757	0.99145696	527	22	PH2015_02D_Oscillatoriales_45_1038	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.9779787	<0.99	2239.453299	Old	4599.262638	Old	Old-Old	125811.9318	69728.58028	8.98E-04	5.07E-04	0.001668937	7.72E-04	7.71E-04	0.001283481	6.39E-04	505
PH2015_02D	PH2017_18_LLB_O_A	175	0.995438799	0.992551079	28411	44447	0.639210745	0.002959899	0.005340461	0.996061705	0.993436216	527	34.5	PH2015_02D_Oscillatoriales_45_1038	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.98065335	<0.99	2239.453299	Old	1145.794856	Young	Old-Young	206629.7836	71164.28391	8.98E-04	5.07E-04	6.36E-04	5.04E-04	2.62E-04	7.67E-04	5.05E-04	492.5
PH2015_02D	PH2017_19_SFW_U_A	175	0.997879743	0.992203135	13439	48707	0.275915166	0.001951238	0.004941063	0.998273557	0.99315967	527	150	PH2015_02D_Oscillatoriales_45_1038	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.98003435	<0.99	2239.453299	Old	4325.579974	Old	Old-Old	23464.70259	12887.43103	8.98E-04	5.07E-04	0.001324066	7.13E-04	4.26E-04	0.001111045	6.10E-04	377
PH2015_02D	PH2017_20_SFW_D_A	175	0.995467017	0.992465237	28139	44628	0.630523438	0.002605491	0.005004485	0.995853062	0.993384448	527	150	PH2015_02D_Oscillatoriales_45_1038	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.98090494	<0.99	2239.453299	Old	1208.519385	Young	Old-Young	23464.70259	12887.43103	8.98E-04	5.07E-04	8.67E-04	6.72E-04	3.13E-05	8.82E-04	5.89E-04	377
PH2015_02D	PH2017_24_DOB_U_A	174	0.995808645	0.992821448	26127	43469	0.601049023	0.002504359	0.004993918	0.996132558	0.993830276	527	96	PH2015_02D_Oscillatoriales_45_1038	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.98162025	<0.99	2239.453299	Old	981.74609	Young	Old-Young	158326.9256	40406.73075	8.98E-04	5.07E-04	7.15E-04	6.35E-04	1.83E-04	8.06E-04	5.71E-04	431
PH2015_02D	PH2017_25_DOB_D_A	174	0.995809043	0.992814418	26115	43480	0.600620975	0.002515264	0.005064387	0.996098245	0.993880686	527	96	PH2015_02D_Oscillatoriales_45_1038	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9815412	<0.99	2239.453299	Old	984.5606522	Young	Old-Young	158326.9256	40406.73075	8.98E-04	5.07E-04	7.26E-04	6.43E-04	1.72E-04	8.12E-04	5.75E-04	431
PH2015_02D	PH2017_26_ELK_O_A	176	0.995961265	0.993376496	26488	42671	0.620749455	0.002944437	0.004162302	0.996376493	0.994104028	527	1590	PH2015_02D_Oscillatoriales_45_1038	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.9820893	<0.99	2239.453299	Old	1321.101872	Young	Old-Young	91996.38739	50356.55761	8.98E-04	5.07E-04	8.63E-04	6.45E-04	3.48E-05	8.81E-04	5.76E-04	1063
